level_0,level_1,correlation
conflict_reconciliation_verification__rate,Conflict_of_Perspectives__rate,0.14699721327664889
conflict_reconciliation_verification__rate,Reconciliation__rate,0.18423422767558031
conflict_reconciliation_verification__rate,verification__rate,0.1897170599300443
conflict_reconciliation_verification__rate,backtracking__rate,0.07453283293161124
conflict_reconciliation_verification__rate,subgoal__rate,-0.08095046270506943
conflict_reconciliation_verification__rate,backward_chaining__rate,0.005535375421606033
conflict_reconciliation_verification__rate,D_to_D__rate,0.09418558285069473
conflict_reconciliation_verification__rate,D_to_E__rate,0.15653972025843257
conflict_reconciliation_verification__rate,E_to_D__rate,0.1526801222432726
conflict_reconciliation_verification__rate,E_to_E__rate,0.125076707966487
conflict_reconciliation_verification__rate,perspective_to_reconciliation__rate,0.05078663119386219
conflict_reconciliation_verification__rate,question_to_subgoal__rate,-0.015945295113994975
conflict_reconciliation_verification__rate,perspective_to_verification__rate,0.07594913112446013
conflict_reconciliation_verification__rate,conflict_to_verification__rate,0.19801359819346404
conflict_reconciliation_verification__rate,conflict_to_reconciliation__rate,0.2961231005915628
conflict_reconciliation_verification__rate,verification_to_backtracking__rate,0.09764755948017508
conflict_reconciliation_verification__rate,backtracking_to_subgoal__rate,0.014416375266365338
conflict_reconciliation_verification__rate,reconciliation_to_verification__rate,0.5429621703314883
conflict_reconciliation_verification__rate,conflict_verification_backtracking__rate,0.06404167866797884
conflict_reconciliation_verification__rate,verification_backtracking_subgoal__rate,0.027797318245051706
conflict_reconciliation_verification__rate,perspective_conflict_reconciliation__rate,0.1606691504418981
conflict_reconciliation_verification__rate,conflict_reconciliation_verification__rate,1.0
conflict_reconciliation_verification__rate,motif__question_to_subgoal__rate,-0.015945295113994975
conflict_reconciliation_verification__rate,motif__perspective_to_verification__rate,0.07594913112446013
conflict_reconciliation_verification__rate,motif__conflict_to_verification__rate,0.198013598193464
conflict_reconciliation_verification__rate,motif__conflict_to_reconciliation__rate,0.29612310059156277
conflict_reconciliation_verification__rate,motif__verification_to_backtracking__rate,0.09764755948017505
conflict_reconciliation_verification__rate,motif__backtracking_to_subgoal__rate,0.014416375266365338
conflict_reconciliation_verification__rate,motif__reconciliation_to_verification__rate,0.5429621703314883
conflict_reconciliation_verification__rate,motif__conflict_verification_backtracking__rate,0.06404167866797884
conflict_reconciliation_verification__rate,motif__verification_backtracking_subgoal__rate,0.027797318245051706
conflict_reconciliation_verification__rate,motif__perspective_conflict_reconciliation__rate,0.1606691504418981
conflict_reconciliation_verification__rate,motif__conflict_reconciliation_verification__rate,1.0
motif__question_to_subgoal__rate,Question_and_Answering__rate,0.3833893413396383
motif__question_to_subgoal__rate,Perspective_Shift__rate,0.17147080924690417
motif__question_to_subgoal__rate,Conflict_of_Perspectives__rate,0.05096711802311291
motif__question_to_subgoal__rate,Reconciliation__rate,0.04252180795148488
motif__question_to_subgoal__rate,verification__rate,-0.06353232353604203
motif__question_to_subgoal__rate,backtracking__rate,-0.009203948475390477
motif__question_to_subgoal__rate,subgoal__rate,0.24270432449297027
motif__question_to_subgoal__rate,backward_chaining__rate,-0.04192377320942313
motif__question_to_subgoal__rate,D_to_D__rate,0.31200243740436573
motif__question_to_subgoal__rate,D_to_E__rate,0.25572941050285264
motif__question_to_subgoal__rate,E_to_D__rate,0.18851067009767916
motif__question_to_subgoal__rate,E_to_E__rate,0.06473692810396076
motif__question_to_subgoal__rate,perspective_to_reconciliation__rate,0.04354658307058185
motif__question_to_subgoal__rate,question_to_subgoal__rate,1.0
motif__question_to_subgoal__rate,perspective_to_verification__rate,0.03927146195565953
motif__question_to_subgoal__rate,conflict_to_verification__rate,-0.052492668843773245
motif__question_to_subgoal__rate,conflict_to_reconciliation__rate,0.025782140607578028
motif__question_to_subgoal__rate,verification_to_backtracking__rate,-0.04219143933704984
motif__question_to_subgoal__rate,backtracking_to_subgoal__rate,0.031296829062133484
motif__question_to_subgoal__rate,reconciliation_to_verification__rate,-0.04575269862850826
motif__question_to_subgoal__rate,conflict_verification_backtracking__rate,-0.02829156427525974
motif__question_to_subgoal__rate,verification_backtracking_subgoal__rate,-0.006853022640931574
motif__question_to_subgoal__rate,perspective_conflict_reconciliation__rate,0.041525341886270946
motif__question_to_subgoal__rate,conflict_reconciliation_verification__rate,-0.015945295113994975
motif__question_to_subgoal__rate,motif__question_to_subgoal__rate,1.0
motif__question_to_subgoal__rate,motif__perspective_to_verification__rate,0.039287710723279114
motif__question_to_subgoal__rate,motif__conflict_to_verification__rate,-0.05247987866793124
motif__question_to_subgoal__rate,motif__conflict_to_reconciliation__rate,0.025800703665010714
motif__question_to_subgoal__rate,motif__verification_to_backtracking__rate,-0.04217633796659632
motif__question_to_subgoal__rate,motif__backtracking_to_subgoal__rate,0.031305871559950856
motif__question_to_subgoal__rate,motif__reconciliation_to_verification__rate,-0.04573551162930596
motif__question_to_subgoal__rate,motif__conflict_verification_backtracking__rate,-0.028285066457971225
motif__question_to_subgoal__rate,motif__verification_backtracking_subgoal__rate,-0.006846605359694085
motif__question_to_subgoal__rate,motif__perspective_conflict_reconciliation__rate,0.04153483123976754
motif__question_to_subgoal__rate,motif__conflict_reconciliation_verification__rate,-0.01593640359948975
motif__perspective_to_verification__rate,Question_and_Answering__rate,0.09655506837047227
motif__perspective_to_verification__rate,Perspective_Shift__rate,0.3381627551923503
motif__perspective_to_verification__rate,Conflict_of_Perspectives__rate,0.2474387577172761
motif__perspective_to_verification__rate,Reconciliation__rate,0.005351251193533203
motif__perspective_to_verification__rate,verification__rate,0.45066988937098057
motif__perspective_to_verification__rate,backtracking__rate,0.17682635968586946
motif__perspective_to_verification__rate,subgoal__rate,-0.03599970071871946
motif__perspective_to_verification__rate,backward_chaining__rate,0.008573341167817092
motif__perspective_to_verification__rate,D_to_D__rate,0.37751952776389697
motif__perspective_to_verification__rate,D_to_E__rate,0.6598132983828462
motif__perspective_to_verification__rate,E_to_D__rate,0.5909696015356526
motif__perspective_to_verification__rate,E_to_E__rate,0.3271666465050589
motif__perspective_to_verification__rate,perspective_to_reconciliation__rate,0.06411011766537368
motif__perspective_to_verification__rate,question_to_subgoal__rate,0.03927146195565954
motif__perspective_to_verification__rate,perspective_to_verification__rate,1.0
motif__perspective_to_verification__rate,conflict_to_verification__rate,0.14529459110558993
motif__perspective_to_verification__rate,conflict_to_reconciliation__rate,0.022085513466253946
motif__perspective_to_verification__rate,verification_to_backtracking__rate,0.15864292419567144
motif__perspective_to_verification__rate,backtracking_to_subgoal__rate,0.08824023115820687
motif__perspective_to_verification__rate,reconciliation_to_verification__rate,0.0902462819454662
motif__perspective_to_verification__rate,conflict_verification_backtracking__rate,0.09317165913427504
motif__perspective_to_verification__rate,verification_backtracking_subgoal__rate,0.048448233572868996
motif__perspective_to_verification__rate,perspective_conflict_reconciliation__rate,0.1342518966633189
motif__perspective_to_verification__rate,conflict_reconciliation_verification__rate,0.07594913112446013
motif__perspective_to_verification__rate,motif__question_to_subgoal__rate,0.039287710723279114
motif__perspective_to_verification__rate,motif__perspective_to_verification__rate,1.0
motif__perspective_to_verification__rate,motif__conflict_to_verification__rate,0.145313060389815
motif__perspective_to_verification__rate,motif__conflict_to_reconciliation__rate,0.02211925596148471
motif__perspective_to_verification__rate,motif__verification_to_backtracking__rate,0.15866471625389372
motif__perspective_to_verification__rate,motif__backtracking_to_subgoal__rate,0.08825526349905684
motif__perspective_to_verification__rate,motif__reconciliation_to_verification__rate,0.09027299576040329
motif__perspective_to_verification__rate,motif__conflict_verification_backtracking__rate,0.09318137590939048
motif__perspective_to_verification__rate,motif__verification_backtracking_subgoal__rate,0.048458845426497
motif__perspective_to_verification__rate,motif__perspective_conflict_reconciliation__rate,0.1342669536468071
motif__perspective_to_verification__rate,motif__conflict_reconciliation_verification__rate,0.07596340171450108
motif__conflict_to_verification__rate,Question_and_Answering__rate,-0.01302886546225444
motif__conflict_to_verification__rate,Perspective_Shift__rate,-0.002754144615772373
motif__conflict_to_verification__rate,Conflict_of_Perspectives__rate,0.42563049836243017
motif__conflict_to_verification__rate,Reconciliation__rate,0.11193686245122121
motif__conflict_to_verification__rate,verification__rate,0.3561064780300351
motif__conflict_to_verification__rate,backtracking__rate,0.13145531440290006
motif__conflict_to_verification__rate,subgoal__rate,-0.15358710092951008
motif__conflict_to_verification__rate,backward_chaining__rate,0.038138637010788304
motif__conflict_to_verification__rate,D_to_D__rate,0.15061062248894408
motif__conflict_to_verification__rate,D_to_E__rate,0.3014636888966465
motif__conflict_to_verification__rate,E_to_D__rate,0.31115350713576495
motif__conflict_to_verification__rate,E_to_E__rate,0.26745804807131923
motif__conflict_to_verification__rate,perspective_to_reconciliation__rate,0.013318441994121022
motif__conflict_to_verification__rate,question_to_subgoal__rate,-0.052492668843773245
motif__conflict_to_verification__rate,perspective_to_verification__rate,0.14529459110558987
motif__conflict_to_verification__rate,conflict_to_verification__rate,1.0
motif__conflict_to_verification__rate,conflict_to_reconciliation__rate,0.16007120282197107
motif__conflict_to_verification__rate,verification_to_backtracking__rate,0.23886657865355237
motif__conflict_to_verification__rate,backtracking_to_subgoal__rate,0.05230906822582205
motif__conflict_to_verification__rate,reconciliation_to_verification__rate,0.2140204295012965
motif__conflict_to_verification__rate,conflict_verification_backtracking__rate,0.38872541761090884
motif__conflict_to_verification__rate,verification_backtracking_subgoal__rate,0.09014082846392088
motif__conflict_to_verification__rate,perspective_conflict_reconciliation__rate,0.05897745236159201
motif__conflict_to_verification__rate,conflict_reconciliation_verification__rate,0.198013598193464
motif__conflict_to_verification__rate,motif__question_to_subgoal__rate,-0.05247987866793124
motif__conflict_to_verification__rate,motif__perspective_to_verification__rate,0.145313060389815
motif__conflict_to_verification__rate,motif__conflict_to_verification__rate,1.0
motif__conflict_to_verification__rate,motif__conflict_to_reconciliation__rate,0.1600914267609233
motif__conflict_to_verification__rate,motif__verification_to_backtracking__rate,0.23888058891078726
motif__conflict_to_verification__rate,motif__backtracking_to_subgoal__rate,0.05232037931499453
motif__conflict_to_verification__rate,motif__reconciliation_to_verification__rate,0.21403666979023517
motif__conflict_to_verification__rate,motif__conflict_verification_backtracking__rate,0.38872965722653247
motif__conflict_to_verification__rate,motif__verification_backtracking_subgoal__rate,0.09014809531985128
motif__conflict_to_verification__rate,motif__perspective_conflict_reconciliation__rate,0.05898937240244941
motif__conflict_to_verification__rate,motif__conflict_reconciliation_verification__rate,0.19802246986216443
motif__conflict_to_reconciliation__rate,Question_and_Answering__rate,-0.014464337517874272
motif__conflict_to_reconciliation__rate,Perspective_Shift__rate,0.13185513008921698
motif__conflict_to_reconciliation__rate,Conflict_of_Perspectives__rate,0.4262012566905664
motif__conflict_to_reconciliation__rate,Reconciliation__rate,0.5146632824541407
motif__conflict_to_reconciliation__rate,verification__rate,-0.01812175019669263
motif__conflict_to_reconciliation__rate,backtracking__rate,0.17486512028914092
motif__conflict_to_reconciliation__rate,subgoal__rate,0.011564786685100983
motif__conflict_to_reconciliation__rate,backward_chaining__rate,0.02727547652886429
motif__conflict_to_reconciliation__rate,D_to_D__rate,0.2814101741825194
motif__conflict_to_reconciliation__rate,D_to_E__rate,0.12364002440680777
motif__conflict_to_reconciliation__rate,E_to_D__rate,0.1679941771329195
motif__conflict_to_reconciliation__rate,E_to_E__rate,-0.010877228850385579
motif__conflict_to_reconciliation__rate,perspective_to_reconciliation__rate,0.2193309599473461
motif__conflict_to_reconciliation__rate,question_to_subgoal__rate,0.025782140607578014
motif__conflict_to_reconciliation__rate,perspective_to_verification__rate,0.02208551346625394
motif__conflict_to_reconciliation__rate,conflict_to_verification__rate,0.1600712028219711
motif__conflict_to_reconciliation__rate,conflict_to_reconciliation__rate,1.0
motif__conflict_to_reconciliation__rate,verification_to_backtracking__rate,0.09780457922698586
motif__conflict_to_reconciliation__rate,backtracking_to_subgoal__rate,0.058239741814831054
motif__conflict_to_reconciliation__rate,reconciliation_to_verification__rate,0.13398659012420924
motif__conflict_to_reconciliation__rate,conflict_verification_backtracking__rate,0.0645497233104033
motif__conflict_to_reconciliation__rate,verification_backtracking_subgoal__rate,0.05664543958254428
motif__conflict_to_reconciliation__rate,perspective_conflict_reconciliation__rate,0.498593167892886
motif__conflict_to_reconciliation__rate,conflict_reconciliation_verification__rate,0.29612310059156277
motif__conflict_to_reconciliation__rate,motif__question_to_subgoal__rate,0.025800703665010714
motif__conflict_to_reconciliation__rate,motif__perspective_to_verification__rate,0.02211925596148471
motif__conflict_to_reconciliation__rate,motif__conflict_to_verification__rate,0.1600914267609233
motif__conflict_to_reconciliation__rate,motif__conflict_to_reconciliation__rate,1.0
motif__conflict_to_reconciliation__rate,motif__verification_to_backtracking__rate,0.09783084757014796
motif__conflict_to_reconciliation__rate,motif__backtracking_to_subgoal__rate,0.058257251049411915
motif__conflict_to_reconciliation__rate,motif__reconciliation_to_verification__rate,0.13401517304913738
motif__conflict_to_reconciliation__rate,motif__conflict_verification_backtracking__rate,0.06456110422687043
motif__conflict_to_reconciliation__rate,motif__verification_backtracking_subgoal__rate,0.056657121226405156
motif__conflict_to_reconciliation__rate,motif__perspective_conflict_reconciliation__rate,0.498600954721372
motif__conflict_to_reconciliation__rate,motif__conflict_reconciliation_verification__rate,0.2961338765605205
motif__verification_to_backtracking__rate,Question_and_Answering__rate,-0.0055814132310737065
motif__verification_to_backtracking__rate,Perspective_Shift__rate,0.18981618445766127
motif__verification_to_backtracking__rate,Conflict_of_Perspectives__rate,0.4778407388559514
motif__verification_to_backtracking__rate,Reconciliation__rate,0.024299349830803146
motif__verification_to_backtracking__rate,verification__rate,0.1749779593034234
motif__verification_to_backtracking__rate,backtracking__rate,0.6931195955619286
motif__verification_to_backtracking__rate,subgoal__rate,-0.1686676046976784
motif__verification_to_backtracking__rate,backward_chaining__rate,0.05401524514993277
motif__verification_to_backtracking__rate,D_to_D__rate,0.2856055309934674
motif__verification_to_backtracking__rate,D_to_E__rate,0.37643260668644885
motif__verification_to_backtracking__rate,E_to_D__rate,0.4092781166390113
motif__verification_to_backtracking__rate,E_to_E__rate,0.2389743995002459
motif__verification_to_backtracking__rate,perspective_to_reconciliation__rate,-0.007166894391885396
motif__verification_to_backtracking__rate,question_to_subgoal__rate,-0.04219143933704985
motif__verification_to_backtracking__rate,perspective_to_verification__rate,0.15864292419567144
motif__verification_to_backtracking__rate,conflict_to_verification__rate,0.2388665786535524
motif__verification_to_backtracking__rate,conflict_to_reconciliation__rate,0.09780457922698586
motif__verification_to_backtracking__rate,verification_to_backtracking__rate,1.0
motif__verification_to_backtracking__rate,backtracking_to_subgoal__rate,0.31998383526925767
motif__verification_to_backtracking__rate,reconciliation_to_verification__rate,0.09827079832792686
motif__verification_to_backtracking__rate,conflict_verification_backtracking__rate,0.48513962472679445
motif__verification_to_backtracking__rate,verification_backtracking_subgoal__rate,0.38699442291742053
motif__verification_to_backtracking__rate,perspective_conflict_reconciliation__rate,0.05149505275791267
motif__verification_to_backtracking__rate,conflict_reconciliation_verification__rate,0.09764755948017505
motif__verification_to_backtracking__rate,motif__question_to_subgoal__rate,-0.04217633796659632
motif__verification_to_backtracking__rate,motif__perspective_to_verification__rate,0.15866471625389372
motif__verification_to_backtracking__rate,motif__conflict_to_verification__rate,0.23888058891078726
motif__verification_to_backtracking__rate,motif__conflict_to_reconciliation__rate,0.09783084757014796
motif__verification_to_backtracking__rate,motif__verification_to_backtracking__rate,1.0
motif__verification_to_backtracking__rate,motif__backtracking_to_subgoal__rate,0.31999307116729847
motif__verification_to_backtracking__rate,motif__reconciliation_to_verification__rate,0.09829322041261408
motif__verification_to_backtracking__rate,motif__conflict_verification_backtracking__rate,0.4851428784562341
motif__verification_to_backtracking__rate,motif__verification_backtracking_subgoal__rate,0.38699904559501064
motif__verification_to_backtracking__rate,motif__perspective_conflict_reconciliation__rate,0.05150931140042001
motif__verification_to_backtracking__rate,motif__conflict_reconciliation_verification__rate,0.09765943002029544
motif__backtracking_to_subgoal__rate,Question_and_Answering__rate,-0.004469628283435313
motif__backtracking_to_subgoal__rate,Perspective_Shift__rate,0.1932316196812948
motif__backtracking_to_subgoal__rate,Conflict_of_Perspectives__rate,0.2883205269987674
motif__backtracking_to_subgoal__rate,Reconciliation__rate,-0.011923338204366337
motif__backtracking_to_subgoal__rate,verification__rate,0.006131607444941915
motif__backtracking_to_subgoal__rate,backtracking__rate,0.4825074521391107
motif__backtracking_to_subgoal__rate,subgoal__rate,0.023482979705172963
motif__backtracking_to_subgoal__rate,backward_chaining__rate,0.002061040858846461
motif__backtracking_to_subgoal__rate,D_to_D__rate,0.21898796537158116
motif__backtracking_to_subgoal__rate,D_to_E__rate,0.2816817650014199
motif__backtracking_to_subgoal__rate,E_to_D__rate,0.2578740223835522
motif__backtracking_to_subgoal__rate,E_to_E__rate,0.15533888424123196
motif__backtracking_to_subgoal__rate,perspective_to_reconciliation__rate,-0.004145362811448538
motif__backtracking_to_subgoal__rate,question_to_subgoal__rate,0.03129682906213349
motif__backtracking_to_subgoal__rate,perspective_to_verification__rate,0.08824023115820687
motif__backtracking_to_subgoal__rate,conflict_to_verification__rate,0.05230906822582204
motif__backtracking_to_subgoal__rate,conflict_to_reconciliation__rate,0.058239741814831054
motif__backtracking_to_subgoal__rate,verification_to_backtracking__rate,0.3199838352692577
motif__backtracking_to_subgoal__rate,backtracking_to_subgoal__rate,1.0
motif__backtracking_to_subgoal__rate,reconciliation_to_verification__rate,-0.021559007921232602
motif__backtracking_to_subgoal__rate,conflict_verification_backtracking__rate,0.13855291322708752
motif__backtracking_to_subgoal__rate,verification_backtracking_subgoal__rate,0.481090867860584
motif__backtracking_to_subgoal__rate,perspective_conflict_reconciliation__rate,0.04652263392489021
motif__backtracking_to_subgoal__rate,conflict_reconciliation_verification__rate,0.014416375266365338
motif__backtracking_to_subgoal__rate,motif__question_to_subgoal__rate,0.031305871559950856
motif__backtracking_to_subgoal__rate,motif__perspective_to_verification__rate,0.08825526349905684
motif__backtracking_to_subgoal__rate,motif__conflict_to_verification__rate,0.05232037931499453
motif__backtracking_to_subgoal__rate,motif__conflict_to_reconciliation__rate,0.058257251049411915
motif__backtracking_to_subgoal__rate,motif__verification_to_backtracking__rate,0.31999307116729847
motif__backtracking_to_subgoal__rate,motif__backtracking_to_subgoal__rate,1.0
motif__backtracking_to_subgoal__rate,motif__reconciliation_to_verification__rate,-0.02154251483216405
motif__backtracking_to_subgoal__rate,motif__conflict_verification_backtracking__rate,0.1385581985441543
motif__backtracking_to_subgoal__rate,motif__verification_backtracking_subgoal__rate,0.481093902415998
motif__backtracking_to_subgoal__rate,motif__perspective_conflict_reconciliation__rate,0.04653193697804356
motif__backtracking_to_subgoal__rate,motif__conflict_reconciliation_verification__rate,0.014424875713028928
motif__reconciliation_to_verification__rate,Question_and_Answering__rate,0.1086921752717357
motif__reconciliation_to_verification__rate,Perspective_Shift__rate,-0.059944409397367074
motif__reconciliation_to_verification__rate,Conflict_of_Perspectives__rate,0.0809200973335618
motif__reconciliation_to_verification__rate,Reconciliation__rate,0.3196028724208177
motif__reconciliation_to_verification__rate,verification__rate,0.37732995375433265
motif__reconciliation_to_verification__rate,backtracking__rate,0.028557439472201424
motif__reconciliation_to_verification__rate,subgoal__rate,-0.1795722335777567
motif__reconciliation_to_verification__rate,backward_chaining__rate,-0.0023332028109592636
motif__reconciliation_to_verification__rate,D_to_D__rate,0.08014389584842711
motif__reconciliation_to_verification__rate,D_to_E__rate,0.19443735135545143
motif__reconciliation_to_verification__rate,E_to_D__rate,0.18493100524248932
motif__reconciliation_to_verification__rate,E_to_E__rate,0.21295801626013344
motif__reconciliation_to_verification__rate,perspective_to_reconciliation__rate,0.09533620234144366
motif__reconciliation_to_verification__rate,question_to_subgoal__rate,-0.04575269862850825
motif__reconciliation_to_verification__rate,perspective_to_verification__rate,0.09024628194546618
motif__reconciliation_to_verification__rate,conflict_to_verification__rate,0.21402042950129646
motif__reconciliation_to_verification__rate,conflict_to_reconciliation__rate,0.13398659012420924
motif__reconciliation_to_verification__rate,verification_to_backtracking__rate,0.09827079832792684
motif__reconciliation_to_verification__rate,backtracking_to_subgoal__rate,-0.021559007921232613
motif__reconciliation_to_verification__rate,reconciliation_to_verification__rate,1.0
motif__reconciliation_to_verification__rate,conflict_verification_backtracking__rate,0.061816727658976625
motif__reconciliation_to_verification__rate,verification_backtracking_subgoal__rate,0.022488675699836452
motif__reconciliation_to_verification__rate,perspective_conflict_reconciliation__rate,0.06484257383457241
motif__reconciliation_to_verification__rate,conflict_reconciliation_verification__rate,0.5429621703314883
motif__reconciliation_to_verification__rate,motif__question_to_subgoal__rate,-0.04573551162930596
motif__reconciliation_to_verification__rate,motif__perspective_to_verification__rate,0.09027299576040329
motif__reconciliation_to_verification__rate,motif__conflict_to_verification__rate,0.21403666979023517
motif__reconciliation_to_verification__rate,motif__conflict_to_reconciliation__rate,0.13401517304913738
motif__reconciliation_to_verification__rate,motif__verification_to_backtracking__rate,0.09829322041261408
motif__reconciliation_to_verification__rate,motif__backtracking_to_subgoal__rate,-0.02154251483216405
motif__reconciliation_to_verification__rate,motif__reconciliation_to_verification__rate,1.0
motif__reconciliation_to_verification__rate,motif__conflict_verification_backtracking__rate,0.06182659538169921
motif__reconciliation_to_verification__rate,motif__verification_backtracking_subgoal__rate,0.022499291557475154
motif__reconciliation_to_verification__rate,motif__perspective_conflict_reconciliation__rate,0.06485839243320705
motif__reconciliation_to_verification__rate,motif__conflict_reconciliation_verification__rate,0.5429674202075709
motif__conflict_verification_backtracking__rate,Question_and_Answering__rate,-0.03341899521562133
motif__conflict_verification_backtracking__rate,Perspective_Shift__rate,0.0652937084966085
motif__conflict_verification_backtracking__rate,Conflict_of_Perspectives__rate,0.3286995071656098
motif__conflict_verification_backtracking__rate,Reconciliation__rate,0.017310673434955102
motif__conflict_verification_backtracking__rate,verification__rate,0.1195383530909418
motif__conflict_verification_backtracking__rate,backtracking__rate,0.31724403347498425
motif__conflict_verification_backtracking__rate,subgoal__rate,-0.09085979328097356
motif__conflict_verification_backtracking__rate,backward_chaining__rate,0.023782178489659144
motif__conflict_verification_backtracking__rate,D_to_D__rate,0.1586271474887585
motif__conflict_verification_backtracking__rate,D_to_E__rate,0.22945661934370354
motif__conflict_verification_backtracking__rate,E_to_D__rate,0.23166741825658677
motif__conflict_verification_backtracking__rate,E_to_E__rate,0.16028020925453382
motif__conflict_verification_backtracking__rate,perspective_to_reconciliation__rate,0.004126152989007013
motif__conflict_verification_backtracking__rate,question_to_subgoal__rate,-0.028291564275259737
motif__conflict_verification_backtracking__rate,perspective_to_verification__rate,0.09317165913427501
motif__conflict_verification_backtracking__rate,conflict_to_verification__rate,0.38872541761090884
motif__conflict_verification_backtracking__rate,conflict_to_reconciliation__rate,0.0645497233104033
motif__conflict_verification_backtracking__rate,verification_to_backtracking__rate,0.48513962472679445
motif__conflict_verification_backtracking__rate,backtracking_to_subgoal__rate,0.13855291322708752
motif__conflict_verification_backtracking__rate,reconciliation_to_verification__rate,0.061816727658976625
motif__conflict_verification_backtracking__rate,conflict_verification_backtracking__rate,1.0
motif__conflict_verification_backtracking__rate,verification_backtracking_subgoal__rate,0.16813502180331247
motif__conflict_verification_backtracking__rate,perspective_conflict_reconciliation__rate,0.026087006972230275
motif__conflict_verification_backtracking__rate,conflict_reconciliation_verification__rate,0.06404167866797884
motif__conflict_verification_backtracking__rate,motif__question_to_subgoal__rate,-0.028285066457971225
motif__conflict_verification_backtracking__rate,motif__perspective_to_verification__rate,0.09318137590939048
motif__conflict_verification_backtracking__rate,motif__conflict_to_verification__rate,0.38872965722653247
motif__conflict_verification_backtracking__rate,motif__conflict_to_reconciliation__rate,0.06456110422687043
motif__conflict_verification_backtracking__rate,motif__verification_to_backtracking__rate,0.4851428784562341
motif__conflict_verification_backtracking__rate,motif__backtracking_to_subgoal__rate,0.1385581985441543
motif__conflict_verification_backtracking__rate,motif__reconciliation_to_verification__rate,0.06182659538169921
motif__conflict_verification_backtracking__rate,motif__conflict_verification_backtracking__rate,1.0
motif__conflict_verification_backtracking__rate,motif__verification_backtracking_subgoal__rate,0.1681385489585689
motif__conflict_verification_backtracking__rate,motif__perspective_conflict_reconciliation__rate,0.02609340748439285
motif__conflict_verification_backtracking__rate,motif__conflict_reconciliation_verification__rate,0.06404711057159422
motif__verification_backtracking_subgoal__rate,Question_and_Answering__rate,-0.02435339049075596
motif__verification_backtracking_subgoal__rate,Perspective_Shift__rate,0.0707109811048642
motif__verification_backtracking_subgoal__rate,Conflict_of_Perspectives__rate,0.20149042219310478
motif__verification_backtracking_subgoal__rate,Reconciliation__rate,0.0025304771701836278
motif__verification_backtracking_subgoal__rate,verification__rate,0.05321913147169684
motif__verification_backtracking_subgoal__rate,backtracking__rate,0.27058894851225235
motif__verification_backtracking_subgoal__rate,subgoal__rate,-0.01642449719965913
motif__verification_backtracking_subgoal__rate,backward_chaining__rate,0.02203127588653632
motif__verification_backtracking_subgoal__rate,D_to_D__rate,0.10338594934075873
motif__verification_backtracking_subgoal__rate,D_to_E__rate,0.16915337553577725
motif__verification_backtracking_subgoal__rate,E_to_D__rate,0.1652193252718254
motif__verification_backtracking_subgoal__rate,E_to_E__rate,0.12895232233097134
motif__verification_backtracking_subgoal__rate,perspective_to_reconciliation__rate,-0.01971777355708187
motif__verification_backtracking_subgoal__rate,question_to_subgoal__rate,-0.0068530226409315755
motif__verification_backtracking_subgoal__rate,perspective_to_verification__rate,0.048448233572868996
motif__verification_backtracking_subgoal__rate,conflict_to_verification__rate,0.09014082846392085
motif__verification_backtracking_subgoal__rate,conflict_to_reconciliation__rate,0.05664543958254429
motif__verification_backtracking_subgoal__rate,verification_to_backtracking__rate,0.38699442291742053
motif__verification_backtracking_subgoal__rate,backtracking_to_subgoal__rate,0.481090867860584
motif__verification_backtracking_subgoal__rate,reconciliation_to_verification__rate,0.022488675699836445
motif__verification_backtracking_subgoal__rate,conflict_verification_backtracking__rate,0.16813502180331247
motif__verification_backtracking_subgoal__rate,verification_backtracking_subgoal__rate,1.0
motif__verification_backtracking_subgoal__rate,perspective_conflict_reconciliation__rate,0.0411250339140043
motif__verification_backtracking_subgoal__rate,conflict_reconciliation_verification__rate,0.027797318245051706
motif__verification_backtracking_subgoal__rate,motif__question_to_subgoal__rate,-0.006846605359694085
motif__verification_backtracking_subgoal__rate,motif__perspective_to_verification__rate,0.048458845426497
motif__verification_backtracking_subgoal__rate,motif__conflict_to_verification__rate,0.09014809531985128
motif__verification_backtracking_subgoal__rate,motif__conflict_to_reconciliation__rate,0.056657121226405156
motif__verification_backtracking_subgoal__rate,motif__verification_to_backtracking__rate,0.38699904559501064
motif__verification_backtracking_subgoal__rate,motif__backtracking_to_subgoal__rate,0.481093902415998
motif__verification_backtracking_subgoal__rate,motif__reconciliation_to_verification__rate,0.022499291557475154
motif__verification_backtracking_subgoal__rate,motif__conflict_verification_backtracking__rate,0.1681385489585689
motif__verification_backtracking_subgoal__rate,motif__verification_backtracking_subgoal__rate,1.0
motif__verification_backtracking_subgoal__rate,motif__perspective_conflict_reconciliation__rate,0.04113139189714969
motif__verification_backtracking_subgoal__rate,motif__conflict_reconciliation_verification__rate,0.027803032196131734
motif__perspective_conflict_reconciliation__rate,Question_and_Answering__rate,0.012864751260327663
motif__perspective_conflict_reconciliation__rate,Perspective_Shift__rate,0.18658036642335155
motif__perspective_conflict_reconciliation__rate,Conflict_of_Perspectives__rate,0.24773918640223022
motif__perspective_conflict_reconciliation__rate,Reconciliation__rate,0.2620812219528115
motif__perspective_conflict_reconciliation__rate,verification__rate,-0.008968640088900224
motif__perspective_conflict_reconciliation__rate,backtracking__rate,0.10582876836896325
motif__perspective_conflict_reconciliation__rate,subgoal__rate,0.041638915830888835
motif__perspective_conflict_reconciliation__rate,backward_chaining__rate,-0.020260210621029534
